cabinet_uid,municipality_id,source_cabinet_key,cabinet_name,latitude,longitude,fixture_rows,lamp_count,rated_power_w,controller_type,controller_link_status,address,source_file
SY-CAB-f68f465c9b,suyeong,수영로-11 (13),수영로-11 (13),35.16831031,129.1177776,13,13,1755.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-ea4a11ca87,suyeong,수영로-12  (13),수영로-12  (13),35.167832735000005,129.12063604999997,16,16,2400.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-d39b98ce61,suyeong,수영로-13  (13),수영로-13  (13),35.1667378,129.122667,15,15,2050.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-1e5575ef40,suyeong,수영로-14  (15),수영로-14  (15),35.16572098,129.1239958,15,19,2850.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-06b2b5626a,suyeong,수영로-15  (18),수영로-15  (18),35.165163245,129.1221845,18,18,1530.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-47fff20e2c,suyeong,수영로-2 (14),수영로-2 (14),35.141612265,129.10759180000002,14,14,1890.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-50e6b35fb5,suyeong,수영로-3 (19),수영로-3 (19),35.14731843,129.1101376,19,19,2565.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-2665e30f6b,suyeong,수영로-4 (20),수영로-4 (20),35.147115195,129.11035865000002,20,20,2920.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-8389649fa3,suyeong,수영로-5 (24),수영로-5 (24),35.153455055,129.11189535,24,24,3270.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-248450b7b0,suyeong,수영로-6  (24),수영로-6  (24),35.154038975000006,129.11232324999997,24,24,3270.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-245507b8f2,suyeong,수영로-7  (26),수영로-7  (26),35.160122505000004,129.1135066,26,26,3855.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-37f3f2b32b,suyeong,수영로-8  (23),수영로-8  (23),35.16061078,129.1138635,23,23,3105.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-aec7dd5eb0,suyeong,수영로-9 (9),수영로-9 (9),35.16580511,129.1146838,9,9,1215.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-ff01b34d1f,suyeong,수영로389-1 (25),수영로389-1 (25),35.14119515,129.1051059,37,37,3760.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-5643046ecf,suyeong,수영로389-2 (18),수영로389-2 (18),35.14223193,129.1066135,33,33,2940.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-3ba8bf40cf,suyeong,수영로408-1 (9),수영로408-1 (9),35.14085767,129.1120804,9,9,1250.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-156f778cd6,suyeong,수영로427-1 (35),수영로427-1 (35),35.14509167,129.1072593,35,35,4950.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-22dc9361ed,suyeong,수영로540-1 (11),수영로540-1 (11),35.15399508,129.1158865,11,11,1100.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-389bbb2d5d,suyeong,수영로540-2  (9),수영로540-2  (9),35.15367915,129.1137587,9,9,900.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-9b16398af5,suyeong,수영로554-1 (15),수영로554-1 (15),35.15500853,129.1141,15,15,2200.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-541d7205dd,suyeong,수영로554-2 (9),수영로554-2 (9),35.15443764,129.1168237,9,9,1320.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-7af43ed641,suyeong,수영로587-1 (14),수영로587-1 (14),35.15824212,129.111501,26,26,1700.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-f1dba229cb,suyeong,수영로594-1 (21),수영로594-1 (21),35.15816,129.115553,21,21,2195.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-63d4367c80,suyeong,수영로606-1  (18),수영로606-1  (18),35.15921493,129.1163689,19,19,1850.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-55569d0c8e,suyeong,수영로610-1  (15),수영로610-1  (15),35.15986105,129.11635145000002,16,16,1760.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-fe173da917,suyeong,수영로618-1  (25),수영로618-1  (25),35.16075054,129.1168357,25,25,2410.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-32e2c6c61f,suyeong,수영로666-1 (10),수영로666-1 (10),35.16483497,129.1175199,11,11,1100.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-7488bdc74f,suyeong,수영로741-1 (18),수영로741-1 (18),35.16922304,129.12104970000001,24,24,2640.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-5e96dcbabb,suyeong,수영사적공원-1 (15),수영사적공원-1 (15),35.17047259,129.1149534,24,24,1200.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-5602b31a50,suyeong,수영사적공원-2 (8),수영사적공원-2 (8),35.17157312,129.1142141,15,15,750.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-b70f9ee7e7,suyeong,수영성로-1 (6),수영성로-1 (6),35.17045987,129.1155685,6,6,360.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-50da942b62,suyeong,수영조명탑-1 (2),수영조명탑-1 (2),35.16750819,129.1152053,1,8,3200.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-16bce2a1c0,suyeong,수영조명탑-2 (1),수영조명탑-2 (1),35.16732502,129.1149866,1,8,3200.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-d5d4f36cc5,suyeong,연수로-1 (20),연수로-1 (20),35.17321949,129.099788,21,21,3050.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-40be76037a,suyeong,연수로-2 (18),연수로-2 (18),35.173056665000004,129.10001845,18,18,2700.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-dd85b9a3b7,suyeong,연수로-3 (20),연수로-3 (20),35.172157635000005,129.106122,24,24,3200.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-11a030806b,suyeong,연수로-4 (19),연수로-4 (19),35.171997105,129.1060904,22,22,3000.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-bc9ff352d9,suyeong,연수로-5 (23),연수로-5 (23),35.16967332,129.1119718,23,23,3450.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-fca94bf3bb,suyeong,연수로-6 (22),연수로-6 (22),35.16950601,129.1118769,23,23,3350.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-004f69e7e4,suyeong,연수로310-1 (18),연수로310-1 (18),35.16969624,129.1034085,19,19,2100.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-8c32346369,suyeong,연수로335-1 (11),연수로335-1 (11),35.173041865,129.1076411,12,12,1300.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-22101b6203,suyeong,연수로392-1 (12),연수로392-1 (12),35.16776506,129.1109132,12,12,1200.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-03c2f068aa,suyeong,장대골로-1 (11),장대골로-1 (11),35.15903964,129.1112617,11,11,1375.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
SY-CAB-23088c37ed,suyeong,장대골로-2 (14),장대골로-2 (14),35.159434989999994,129.1084732,14,14,1750.0,양방향식,asset_only,,부산광역시_수영구_가로등 현황_20260114.csv
