fixture_uid,municipality_id,cabinet_uid,source_fixture_id,source_sub_id,source_cabinet_key,administrative_dong,road_name,address,latitude,longitude,lamp_type,lamp_count,lamp_watt,rated_power_w,purpose,pole_type,pole_shape,controller_type,branch_no,source_file,source_row
GN-FIX-0ac06bd395,gangneung,GN-CAB-777c8f9164,KNC|GA|3808,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1316,37.7724177,128.9117033,LED,1,,150.0,,팔각테이퍼,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,1172
GN-FIX-a66d81cea0,gangneung,GN-CAB-777c8f9164,KNC|GA|3809,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1316,37.772002199999996,128.9112639,LED,1,,150.0,,팔각테이퍼,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,1173
GN-FIX-f9a2d38b95,gangneung,GN-CAB-777c8f9164,KNC|GA|3810,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1316,37.7715932,128.9108417,LED,1,,150.0,,팔각테이퍼,A,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,1174
GN-FIX-7e6979ce26,gangneung,GN-CAB-777c8f9164,KNC|GA|3811,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1316,37.7711075,128.9107307,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1175
GN-FIX-b86875638c,gangneung,GN-CAB-777c8f9164,KNC|GA|3812,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1289-2,37.770643299999996,128.9107618,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1176
GN-FIX-98a394258a,gangneung,GN-CAB-777c8f9164,KNC|GA|3814,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1288-1,37.77169,128.9115481,CDM,1,,250.0,,팔각테이퍼,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1177
GN-FIX-ecb6ea0509,gangneung,GN-CAB-777c8f9164,KNC|GA|3815,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1317,37.772041699999996,128.9119763,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1178
GN-FIX-a72cde6d93,gangneung,GN-CAB-777c8f9164,KNC|GA|3816,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.773758699999995,128.9147985,나트륨 + LED,2,,300.0,,팔각테이퍼,E,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,1179
GN-FIX-22b63a313e,gangneung,GN-CAB-777c8f9164,KNC|GA|3817,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.7733989,128.9144308,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1180
GN-FIX-8a4611f52f,gangneung,GN-CAB-777c8f9164,KNC|GA|3818,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.772618599999994,128.913618,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1181
GN-FIX-28d16b9857,gangneung,GN-CAB-777c8f9164,KNC|GA|3820,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.7723175,128.9133078,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1182
GN-FIX-a9b851b967,gangneung,GN-CAB-777c8f9164,KNC|GA|3821,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.771986899999995,128.9129663,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1183
GN-FIX-9657b3bfc1,gangneung,GN-CAB-777c8f9164,KNC|GA|3822,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.771626899999994,128.9126014,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1184
GN-FIX-c02bf53266,gangneung,GN-CAB-777c8f9164,KNC|GA|3823,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.771179499999995,128.9124966,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1185
GN-FIX-2f6c469453,gangneung,GN-CAB-777c8f9164,KNC|GA|3824,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.7706618,128.912442,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1186
GN-FIX-7c8add5f89,gangneung,GN-CAB-777c8f9164,KNC|GA|3825,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.77087229999999,128.9122968,CDM,1,,250.0,,팔각테이퍼,I,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1187
GN-FIX-c2d18451ba,gangneung,GN-CAB-777c8f9164,KNC|GA|3826,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1291-5,37.7714103,128.9123547,CDM,1,,250.0,,팔각테이퍼,I,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1188
GN-FIX-24b65bf204,gangneung,GN-CAB-777c8f9164,KNC|GA|3827,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1291,37.771754099999995,128.9121574,CDM,1,,250.0,,팔각테이퍼,I,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1189
GN-FIX-1f9327f381,gangneung,GN-CAB-777c8f9164,KNC|GA|3829,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1295-4,37.7732208,128.9140413,CDM,1,,250.0,,팔각테이퍼,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1190
GN-FIX-648b005500,gangneung,GN-CAB-777c8f9164,KNC|GA|3830,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1318,37.7725179,128.9132933,CDM,1,,250.0,,팔각테이퍼,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1191
GN-FIX-2db857a801,gangneung,GN-CAB-777c8f9164,KNC|GA|3831,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1294-1,37.7719593,128.9127047,CDM,1,,250.0,,팔각테이퍼,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1192
GN-FIX-b1a83308fd,gangneung,GN-CAB-777c8f9164,KNC|GA|3832,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1317,37.7717591,128.9118283,CDM,1,,250.0,,팔각테이퍼,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1193
GN-FIX-a7bca570d1,gangneung,GN-CAB-777c8f9164,KNC|GA|3883,,KNC|YB|21,,,강원특별자치도 강릉시 포남동 1197-4,37.7750347,128.9140455,LED,1,,50.0,,팔각테이퍼,H,GMC-200S,4,강원특별자치도 강릉시_가로등_20230818.csv,1194
GN-FIX-b43ca6f140,gangneung,GN-CAB-e780d80fbe,KNC|GA|3885,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 189-11,37.7572335,128.8917212,LED,1,,150.0,,철제원형등주,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1195
GN-FIX-5e14b4397c,gangneung,GN-CAB-e780d80fbe,KNC|GA|3888,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 175-2,37.7559877,128.891715,LED,1,,150.0,,철제원형등주,A,GMC-200S,2,강원특별자치도 강릉시_가로등_20230818.csv,1196
GN-FIX-d966b2a46c,gangneung,GN-CAB-e780d80fbe,KNC|GA|3889,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 168-14,37.7552927,128.8918541,LED,1,,150.0,,철제원형등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1197
GN-FIX-a76f2f6bcd,gangneung,GN-CAB-e780d80fbe,KNC|GA|3890,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 161-11,37.7549545,128.8919153,LED,1,,150.0,,철제원형등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1198
GN-FIX-4e7ee4a1d5,gangneung,GN-CAB-e780d80fbe,KNC|GA|3891,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 161-11,37.754751399999996,128.8919554,LED,1,,150.0,,철제원형등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1199
GN-FIX-a6f0fde281,gangneung,GN-CAB-e780d80fbe,KNC|GA|3892,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 159,37.7544693,128.8920257,LED,1,,150.0,,철제원형등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1200
GN-FIX-30fd60f1e6,gangneung,GN-CAB-e780d80fbe,KNC|GA|3893,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 154-3,37.7541242,128.8921323,LED,1,,150.0,,철제원형등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1201
GN-FIX-cda495bc32,gangneung,GN-CAB-e780d80fbe,KNC|GA|3894,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 153-2,37.753827699999995,128.8922764,LED,1,,150.0,,철제원형등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1202
GN-FIX-5f418ea6bd,gangneung,GN-CAB-e780d80fbe,KNC|GA|3895,,KNC|YB|168,,,강원특별자치도 강릉시 임당동 152-5,37.753288999999995,128.8926158,LED,1,,150.0,,철제원형등주,A,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1203
GN-FIX-1aed39d133,gangneung,GN-CAB-e780d80fbe,KNC|GA|3896,,KNC|YB|168,,,강원특별자치도 강릉시 성내동 3,37.753181899999994,128.8933719,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1204
GN-FIX-39644e481e,gangneung,GN-CAB-a6500c9d10,KNC|GA|3906,,KNC|YB|185,,,강원특별자치도 강릉시 용강동 55-2,37.754195499999994,128.8918835,LED,1,,150.0,,철제원형등주,I,GMC-200S,3,강원특별자치도 강릉시_가로등_20230818.csv,1205
GN-FIX-b382221f09,gangneung,GN-CAB-c938eff65e,KNC|GA|3923,,KNC|YB|189,,,강원특별자치도 강릉시 옥천동 351,37.7563106,128.8984142,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1206
GN-FIX-9b3f81de81,gangneung,GN-CAB-c938eff65e,KNC|GA|3924,,KNC|YB|189,,,강원특별자치도 강릉시 옥천동 188,37.7561549,128.8981513,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1207
GN-FIX-ae33739ccd,gangneung,GN-CAB-c938eff65e,KNC|GA|3925,,KNC|YB|189,,,강원특별자치도 강릉시 임당동 103-18,37.75599,128.8978998,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1208
GN-FIX-1e68d9699e,gangneung,GN-CAB-cbadfc46ff,KNC|GA|3926,,KNC|YB|188,,,강원특별자치도 강릉시 임당동 82-1,37.7544909,128.8951128,CDM + CDM,2,,140.0,,주철가로등주,D,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,1209
GN-FIX-22e375c885,gangneung,GN-CAB-cbadfc46ff,KNC|GA|3927,,KNC|YB|188,,,강원특별자치도 강릉시 임당동 81-21,37.754738499999995,128.8948604,CDM + CDM,2,,140.0,,주철가로등주,D,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,1210
GN-FIX-f60a71361d,gangneung,GN-CAB-cbadfc46ff,KNC|GA|3928,,KNC|YB|188,,,강원특별자치도 강릉시 임당동 40-19,37.754987899999996,128.8946279,CDM + CDM,2,,140.0,,주철가로등주,D,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,1211
GN-FIX-585143e242,gangneung,GN-CAB-cbadfc46ff,KNC|GA|3929,,KNC|YB|188,,,강원특별자치도 강릉시 임당동 194-4,37.7552422,128.8943671,CDM + CDM,2,,140.0,,주철가로등주,D,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,1212
GN-FIX-927b70e2e1,gangneung,GN-CAB-cbadfc46ff,KNC|GA|3930,,KNC|YB|188,,,강원특별자치도 강릉시 임당동 40-15,37.755516899999996,128.894098,CDM + CDM,2,,140.0,,주철가로등주,D,GMC-200S,2/2,강원특별자치도 강릉시_가로등_20230818.csv,1213
GN-FIX-d1a1b27c7f,gangneung,GN-CAB-cbadfc46ff,KNC|GA|3932,,KNC|YB|188,,,강원특별자치도 강릉시 임당동 73-2,37.754801,128.8946372,CDM + CDM,2,,140.0,,주철가로등주,D,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,1214
GN-FIX-1cc0478e3a,gangneung,GN-CAB-cbadfc46ff,KNC|GA|3933,,KNC|YB|188,,,강원특별자치도 강릉시 임당동 73-2,37.755034599999995,128.8944072,CDM + CDM,2,,140.0,,주철가로등주,D,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,1215
GN-FIX-d50c91dd9d,gangneung,GN-CAB-cbadfc46ff,KNC|GA|3934,,KNC|YB|188,,,강원특별자치도 강릉시 임당동 73-2,37.7552843,128.8941634,CDM + CDM,2,,140.0,,주철가로등주,D,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,1216
GN-FIX-186bc53d60,gangneung,GN-CAB-e5264a5970,KNC|GA|3936,,KNC|YB|187,,,강원특별자치도 강릉시 임당동 143-2,37.7539981,128.8947294,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1217
GN-FIX-1b4b9ae4a9,gangneung,GN-CAB-e5264a5970,KNC|GA|3937,,KNC|YB|187,,,강원특별자치도 강릉시 임당동 81-2,37.754256299999994,128.8951438,LED + LED,2,,300.0,,통합가로등주,C,GMC-200S,1/1,강원특별자치도 강릉시_가로등_20230818.csv,1218
GN-FIX-29fdeb80df,gangneung,GN-CAB-e5264a5970,KNC|GA|3938,,KNC|YB|187,,,강원특별자치도 강릉시 임당동 82-2,37.754444899999996,128.8954425,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1219
GN-FIX-f628a64768,gangneung,GN-CAB-e5264a5970,KNC|GA|3939,,KNC|YB|187,,,강원특별자치도 강릉시 임당동 85-2,37.754705599999994,128.8958734,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1220
GN-FIX-6b4c6de1d8,gangneung,GN-CAB-e5264a5970,KNC|GA|3940,,KNC|YB|187,,,강원특별자치도 강릉시 임당동 86-3,37.7549709,128.8962932,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1221
GN-FIX-3b7203c5d7,gangneung,GN-CAB-e5264a5970,KNC|GA|3941,,KNC|YB|187,,,강원특별자치도 강릉시 임당동 87-2,37.7553182,128.8968395,LED,1,,150.0,,철제원형등주,I,GMC-200S,1,강원특별자치도 강릉시_가로등_20230818.csv,1222
